266 	 3.355233 	 3.355233 	 7.071906 	 10.427140 
267 	 3.349943 	 3.349943 	 7.077049 	 10.426992 
268 	 3.332776 	 3.332776 	 7.094209 	 10.426985 
269 	 3.303530 	 3.303530 	 7.123630 	 10.427161 
270 	 3.264834 	 3.264834 	 7.162664 	 10.427497 
271 	 3.221790 	 3.221790 	 7.206132 	 10.427922 
272 	 3.180886 	 3.180886 	 7.247460 	 10.428346 
273 	 3.148584 	 3.148584 	 7.280102 	 10.428686 
274 	 3.130035 	 3.130035 	 7.298852 	 10.428886 
275 	 3.128137 	 3.128137 	 7.300782 	 10.428920 
276 	 3.143075 	 3.143075 	 7.285713 	 10.428788 
277 	 3.172344 	 3.172344 	 7.256177 	 10.428521 
278 	 3.211248 	 3.211248 	 7.216921 	 10.428169 
279 	 3.253712 	 3.253712 	 7.174071 	 10.427783 
280 	 3.293183 	 3.293183 	 7.134224 	 10.427407 
281 	 3.323437 	 3.323437 	 7.103641 	 10.427077 
282 	 3.339317 	 3.339317 	 7.087524 	 10.426842 
283 	 3.337571 	 3.337571 	 7.089197 	 10.426769 
284 	 3.317879 	 3.317879 	 7.109056 	 10.426935 
285 	 3.283778 	 3.283778 	 7.143582 	 10.427359 
286 	 3.242615 	 3.242615 	 7.185316 	 10.427932 
287 	 3.203661 	 3.203661 	 7.224758 	 10.428419 
288 	 3.174763 	 3.174763 	 7.253863 	 10.428625 
289 	 3.159604 	 3.159604 	 7.268948 	 10.428552 
290 	 3.157597 	 3.157597 	 7.270783 	 10.428379 
291 	 3.166222 	 3.166222 	 7.262082 	 10.428304 
292 	 3.183764 	 3.183764 	 7.244644 	 10.428408 
293 	 3.210637 	 3.210637 	 7.218006 	 10.428643 
294 	 3.248933 	 3.248933 	 7.179954 	 10.428887 
295 	 3.300831 	 3.300831 	 7.128178 	 10.429009 
296 	 3.366827 	 3.366827 	 7.062096 	 10.428923 
297 	 3.444540 	 3.444540 	 6.984076 	 10.428616 
298 	 3.528534 	 3.528534 	 6.899613 	 10.428147 
299 	 3.611153 	 3.611153 	 6.816465 	 10.427618 
300 	 3.684048 	 3.684048 	 6.743096 	 10.427145 
301 	 3.739847 	 3.739847 	 6.686967 	 10.426815 
302 	 3.773529 	 3.773529 	 6.653153 	 10.426681 
303 	 3.783239 	 3.783239 	 6.643516 	 10.426755 
304 	 3.770478 	 3.770478 	 6.656529 	 10.427007 
305 	 3.739686 	 3.739686 	 6.687694 	 10.427380 
306 	 3.697352 	 3.697352 	 6.730451 	 10.427803 
307 	 3.650909 	 3.650909 	 6.777305 	 10.428215 
308 	 3.607750 	 3.607750 	 6.820830 	 10.428579 
309 	 3.574529 	 3.574529 	 6.854347 	 10.428876 
310 	 3.556651 	 3.556651 	 6.872418 	 10.429069 
311 	 3.557608 	 3.557608 	 6.871489 	 10.429097 
312 	 3.578030 	 3.578030 	 6.850866 	 10.428896 
313 	 3.614826 	 3.614826 	 6.813624 	 10.428450 
314 	 3.661087 	 3.661087 	 6.766741 	 10.427828 
315 	 3.707188 	 3.707188 	 6.719978 	 10.427166 
316 	 3.742855 	 3.742855 	 6.683756 	 10.426610 
317 	 3.759447 	 3.759447 	 6.666826 	 10.426273 
318 	 3.751756 	 3.751756 	 6.674458 	 10.426214 
319 	 3.719044 	 3.719044 	 6.707408 	 10.426451 
320 	 3.665327 	 3.665327 	 6.761637 	 10.426964 
321 	 3.598980 	 3.598980 	 6.828707 	 10.427687 
322 	 3.531611 	 3.531611 	 6.896896 	 10.428507 
323 	 3.476196 	 3.476196 	 6.953068 	 10.429264 
324 	 3.444498 	 3.444498 	 6.985265 	 10.429762 
325 	 3.444112 	 3.444112 	 6.985715 	 10.429826 
326 	 3.475965 	 3.475965 	 6.953424 	 10.429389 
327 	 3.533455 	 3.533455 	 6.895098 	 10.428553 
328 	 3.603999 	 3.603999 	 6.823557 	 10.427556 
329 	 3.672480 	 3.672480 	 6.754175 	 10.426654 
330 	 3.725071 	 3.725071 	 6.700948 	 10.426019 
331 	 3.751918 	 3.751918 	 6.673782 	 10.425700 
332 	 3.748145 	 3.748145 	 6.677518 	 10.425663 
333 	 3.713575 	 3.713575 	 6.712272 	 10.425848 
334 	 3.651878 	 3.651878 	 6.774320 	 10.426199 
335 	 3.569675 	 3.569675 	 6.856994 	 10.426669 
336 	 3.475643 	 3.475643 	 6.951560 	 10.427203 
337 	 3.379482 	 3.379482 	 7.048251 	 10.427733 
338 	 3.290765 	 3.290765 	 7.137437 	 10.428203 
339 	 3.217966 	 3.217966 	 7.210619 	 10.428586 
340 	 3.167785 	 3.167785 	 7.261065 	 10.428850 
341 	 3.144426 	 3.144426 	 7.284490 	 10.428916 
342 	 3.148392 	 3.148392 	 7.280288 	 10.428681 
343 	 3.175241 	 3.175241 	 7.252887 	 10.428128 
344 	 3.215662 	 3.215662 	 7.211742 	 10.427404 
345 	 3.257675 	 3.257675 	 7.169065 	 10.426740 
